branch,sale_id,total_price,moving_avg_3
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,334,246.35,246.35
B,338,19.67,170.79
B,338,19.67,95.23
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,338,19.67,19.67
B,339,205.23,81.52
B,339,205.23,143.38
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,339,205.23,205.23
B,340,170.45,193.64
B,340,170.45,182.04
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,340,170.45,170.45
B,342,33.96,124.95
B,342,33.96,79.46
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,342,33.96,33.96
B,347,178.93,82.28
B,347,178.93,130.61
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,347,178.93,178.93
B,351,119.84,159.23
B,351,119.84,139.54
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,351,119.84,119.84
B,352,96.04,111.91
B,352,96.04,103.97
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,352,96.04,96.04
B,353,89.92,94.0
B,353,89.92,91.96
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,353,89.92,89.92
B,354,167.56,115.8
B,354,167.56,141.68
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,354,167.56,167.56
B,357,99.51,144.88
B,357,99.51,122.19
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,357,99.51,99.51
B,359,52.45,83.82
B,359,52.45,68.14
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,359,52.45,52.45
B,360,36.29,47.06
B,360,36.29,41.68
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,360,36.29,36.29
B,365,395.22,155.93
B,365,395.22,275.58
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,365,395.22,395.22
B,366,170.34,320.26
B,366,170.34,245.3
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,366,170.34,170.34
B,367,78.32,139.67
B,367,78.32,108.99
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,367,78.32,78.32
B,371,49.33,68.66
B,371,49.33,58.99
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,371,49.33,49.33
B,375,1.78,33.48
B,375,1.78,17.63
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,375,1.78,1.78
B,376,33.83,12.46
B,376,33.83,23.15
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,376,33.83,33.83
B,380,24.65,30.77
B,380,24.65,27.71
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,380,24.65,24.65
B,384,69.55,39.62
B,384,69.55,54.58
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,384,69.55,69.55
B,386,234.12,124.41
B,386,234.12,179.26
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,386,234.12,234.12
B,391,87.9,185.38
B,391,87.9,136.64
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,391,87.9,87.9
B,392,30.01,68.6
B,392,30.01,49.31
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,392,30.01,30.01
B,394,90.4,50.14
B,394,90.4,70.27
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,394,90.4,90.4
B,396,46.46,75.75
B,396,46.46,61.11
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,396,46.46,46.46
B,397,10.44,34.45
B,397,10.44,22.45
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,397,10.44,10.44
B,401,20.33,13.74
B,401,20.33,17.03
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,401,20.33,20.33
B,404,34.95,25.2
B,404,34.95,30.08
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
B,404,34.95,34.95
